NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1     7    3.10  -50.00    0.00   10.00  -50.32    0.43   14.97
    1     7    3.10  -50.32    0.43   14.97  -50.59    1.14   19.91
    1     7    3.09  -50.59    1.14   19.91  -50.96    1.49   24.89
    1     7    3.09  -50.96    1.49   24.89  -50.93    2.08   29.85
    1     7    3.09  -50.93    2.08   29.85  -51.19    2.30   34.84
    1     7    3.08  -51.19    2.30   34.84  -51.22    2.85   39.81
    1     7    3.08  -51.22    2.85   39.81  -51.44    3.28   44.79
    1     7    3.08  -51.44    3.28   44.79  -51.40    3.75   49.76
    1     8    3.07  -51.40    3.75   49.76  -51.27    4.65   54.68
    1     8    3.07  -51.27    4.65   54.68  -50.73    5.38   59.60
    1     8    3.06  -50.73    5.38   59.60  -50.19    6.37   64.47
    1     8    3.06  -50.19    6.37   64.47  -49.63    7.82   69.22
    1     8    3.05  -49.63    7.82   69.22  -49.27    9.36   73.96
    1     8    3.05  -49.27    9.36   73.96  -48.88   10.46   78.83
    1     8    3.05  -48.88   10.46   78.83  -48.17   11.17   83.72
    1     8    2.90  -48.17   11.17   83.72  -47.75   11.53   88.69
    1     8    2.90  -47.75   11.53   88.69  -47.06   12.16   93.61
    1     9    2.89  -47.06   12.16   93.61  -46.42   12.40   98.56
    1     9    2.89  -46.42   12.40   98.56  -45.36   12.72  103.44
    1     9    2.89  -45.36   12.72  103.44  -43.96   13.29  108.20
    1     9    2.88  -43.96   13.29  108.20  -42.95   13.98  113.05
    1     9    2.88  -42.95   13.98  113.05  -42.09   14.33  117.96
    1     9    2.88  -42.09   14.33  117.96  -41.55   14.48  122.93
    1     9    2.87  -41.55   14.48  122.93  -41.14   14.76  127.90
    1     9    2.74  -41.14   14.76  127.90  -40.35   15.08  132.83
    1     9    2.74  -40.35   15.08  132.83  -39.56   15.84  137.71
    1    10    2.56  -39.56   15.84  137.71  -39.25   16.45  142.66
    1    10    2.55  -39.25   16.45  142.66  -38.92   17.30  147.58
    1    10    2.55  -38.92   17.30  147.58  -38.28   18.00  152.49
    1    10    2.54  -38.28   18.00  152.49  -37.46   18.85  157.35
    1    10    2.54  -37.46   18.85  157.35  -36.32   19.69  162.14
    1    10    2.53  -36.32   19.69  162.14  -35.36   20.21  167.02
    1    10    2.53  -35.36   20.21  167.02  -34.17   20.99  171.82
    1    10    2.52  -34.17   20.99  171.82  -33.14   21.52  176.68
    1    11    2.51  -33.14   21.52  176.68  -32.41   21.75  181.62
    1    11    2.51  -32.41   21.75  181.62  -31.80   21.91  186.58
    1    11    2.51  -31.80   21.91  186.58  -30.91   21.69  191.50
    1    11    2.50  -30.91   21.69  191.50  -29.75   21.23  196.34
    1    11    2.50  -29.75   21.23  196.34  -28.61   20.70  201.17
    1    11    2.50  -28.61   20.70  201.17  -27.80   19.89  206.04
    1    11    2.49  -27.80   19.89  206.04  -27.00   18.75  210.84
    1    11    2.48  -27.00   18.75  210.84  -26.48   17.93  215.75
    1    11    2.48  -26.48   17.93  215.75  -25.74   16.97  220.60
    1    12    2.48  -25.74   16.97  220.60  -24.84   15.78  225.37
    1    12    2.47  -24.84   15.78  225.37  -23.57   14.36  230.00
    1    12    2.47  -23.57   14.36  230.00  -21.96   12.97  234.52
    1    12    2.47  -21.96   12.97  234.52  -20.34   11.45  239.00
    1    12    2.33  -20.34   11.45  239.00  -19.01   10.29  243.68
    1    12    2.33  -19.01   10.29  243.68  -18.04    9.01  248.41
    1    12    2.33  -18.04    9.01  248.41  -17.53    7.71  253.21
    1    12    2.16  -17.53    7.71  253.21  -17.31    6.48  258.06
    1    12    2.15  -17.31    6.48  258.06  -17.13    4.88  262.79
