NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1     7    1.73  -50.00    0.00   10.00  -50.32    0.43   14.97
    1     7    1.73  -50.32    0.43   14.97  -50.59    1.14   19.91
    1     7    1.72  -50.59    1.14   19.91  -50.96    1.49   24.89
    1     7    1.71  -50.96    1.49   24.89  -50.93    2.08   29.85
    1     7    1.71  -50.93    2.08   29.85  -51.19    2.30   34.84
    1     7    1.70  -51.19    2.30   34.84  -51.22    2.85   39.81
    1     7    1.69  -51.22    2.85   39.81  -51.44    3.28   44.79
    1     7    1.69  -51.44    3.28   44.79  -51.40    3.75   49.76
    1     8    1.68  -51.40    3.75   49.76  -51.27    4.65   54.68
    1     8    1.67  -51.27    4.65   54.68  -50.73    5.38   59.60
    1     8    1.66  -50.73    5.38   59.60  -50.19    6.37   64.47
    1     8    1.66  -50.19    6.37   64.47  -49.63    7.82   69.22
    1     8    1.65  -49.63    7.82   69.22  -49.27    9.36   73.96
    1     8    1.64  -49.27    9.36   73.96  -48.88   10.46   78.83
    1     8    1.64  -48.88   10.46   78.83  -48.17   11.17   83.72
    1     8    1.58  -48.17   11.17   83.72  -47.75   11.53   88.69
    1     8    1.57  -47.75   11.53   88.69  -47.06   12.16   93.61
    1     9    1.56  -47.06   12.16   93.61  -46.42   12.40   98.56
    1     9    1.56  -46.42   12.40   98.56  -45.36   12.72  103.44
    1     9    1.55  -45.36   12.72  103.44  -43.96   13.29  108.20
    1     9    1.54  -43.96   13.29  108.20  -42.95   13.98  113.05
    1     9    1.54  -42.95   13.98  113.05  -42.09   14.33  117.96
    1     9    1.53  -42.09   14.33  117.96  -41.55   14.48  122.93
    1     9    1.52  -41.55   14.48  122.93  -41.14   14.76  127.90
    1     9    1.47  -41.14   14.76  127.90  -40.35   15.08  132.83
    1     9    1.47  -40.35   15.08  132.83  -39.56   15.84  137.71
    1    10    1.39  -39.56   15.84  137.71  -39.25   16.45  142.66
    1    10    1.38  -39.25   16.45  142.66  -38.92   17.30  147.58
    1    10    1.38  -38.92   17.30  147.58  -38.28   18.00  152.49
    1    10    1.36  -38.28   18.00  152.49  -37.46   18.85  157.35
    1    10    1.35  -37.46   18.85  157.35  -36.32   19.69  162.14
    1    10    1.34  -36.32   19.69  162.14  -35.36   20.21  167.02
    1    10    1.34  -35.36   20.21  167.02  -34.17   20.99  171.82
    1    10    1.32  -34.17   20.99  171.82  -33.14   21.52  176.68
    1    11    1.31  -33.14   21.52  176.68  -32.41   21.75  181.62
    1    11    1.31  -32.41   21.75  181.62  -31.80   21.91  186.58
    1    11    1.30  -31.80   21.91  186.58  -30.91   21.69  191.50
    1    11    1.29  -30.91   21.69  191.50  -29.75   21.23  196.34
    1    11    1.27  -29.75   21.23  196.34  -28.61   20.70  201.17
    1    11    1.27  -28.61   20.70  201.17  -27.80   19.89  206.04
    1    11    1.26  -27.80   19.89  206.04  -27.00   18.75  210.84
    1    11    1.25  -27.00   18.75  210.84  -26.48   17.93  215.75
    1    11    1.25  -26.48   17.93  215.75  -25.74   16.97  220.60
    1    12    1.24  -25.74   16.97  220.60  -24.84   15.78  225.37
    1    12    1.23  -24.84   15.78  225.37  -23.57   14.36  230.00
    1    12    1.22  -23.57   14.36  230.00  -21.96   12.97  234.52
    1    12    1.22  -21.96   12.97  234.52  -20.34   11.45  239.00
    1    12    1.20  -20.34   11.45  239.00  -19.01   10.29  243.68
    1    12    1.18  -19.01   10.29  243.68  -18.04    9.01  248.41
    1    12    1.18  -18.04    9.01  248.41  -17.53    7.71  253.21
    1    12    1.15  -17.53    7.71  253.21  -17.31    6.48  258.06
    1    12    1.15  -17.31    6.48  258.06  -17.13    4.88  262.79
    1    13    1.13  -17.13    4.88  262.79  -17.27    3.41  267.57
    1    13    1.13  -17.27    3.41  267.57  -17.14    2.31  272.44
    1    13    1.11  -17.14    2.31  272.44  -17.37    1.18  277.31
    1    13    1.09  -17.37    1.18  277.31  -17.48   -0.16  282.12
    1    13    1.09  -17.48   -0.16  282.12  -17.20   -1.76  286.85
    1    13    1.08  -17.20   -1.76  286.85  -17.20   -3.51  291.54
    1    13    1.07  -17.20   -3.51  291.54  -17.58   -5.47  296.12
    1    13    1.05  -17.58   -5.47  296.12  -17.50   -7.44  300.72
    1    13    1.05  -17.50   -7.44  300.72  -17.39   -9.67  305.19
    1    14    1.02  -17.39   -9.67  305.19  -17.01  -11.79  309.70
    1    14    1.00  -17.01  -11.79  309.70  -16.59  -13.51  314.38
    1    14    1.00  -16.59  -13.51  314.38  -16.46  -15.32  319.04
    1    14    0.99  -16.46  -15.32  319.04  -16.45  -17.31  323.62
    1    14    0.98  -16.45  -17.31  323.62  -16.85  -19.05  328.29
    1    14    0.97  -16.85  -19.05  328.29  -17.48  -20.92  332.89
